method,taxa,rtt
caml,G000447755,1.778828185
caml,G000443995,1.894451484
caml,G000447795,1.904852109
caml,G000447775,1.926312185
caml,G001874305,1.913525882
caml,G001770085,1.784317842
caml,G001771845,1.77615282
caml,G001770125,1.776728265
caml,G001770035,1.778210365
caml,G001769975,1.844424931
caml,G001770005,2.101016816
caml,G001769995,1.822925821
caml,G001770105,1.831672185
caml,G001770015,1.830619553
caml,G001771825,1.833419951
caml,G001790695,1.384186776
caml,G000522425,1.427546888
caml,G000522445,1.432963426
caml,G000739515,1.37820826
caml,G000739535,1.340612271
caml,G000284315,1.597243016
caml,G000755505,1.59221768
caml,G001186405,1.590734238
caml,G000262365,1.59725757
caml,G001280545,1.607959467
caml,G000299235,1.607161793
caml,G000695975,1.608256517
caml,G002002505,1.604948786
caml,G002002665,1.607066772
caml,G001643535,1.302309392
caml,G001914375,1.348074191
caml,G000091165,1.261271833
caml,G001790645,1.278726911
caml,G001790715,1.286323727
caml,G001788635,1.466557025
caml,G001790785,1.27414901
caml,G001790675,1.271956369
caml,G001790865,1.271556355
caml,G001790855,1.270541694
caml,G000341545,1.428312198
caml,G001803615,1.525680853
caml,G001044495,1.52806995
caml,G001044505,1.624955791
caml,G000375745,1.62172813
caml,G000375765,1.582861481
caml,G000372225,1.591284081
caml,G001803565,1.364216421
caml,G001804965,1.277952109
caml,G001805005,1.253002652
caml,G001804905,1.253770754
caml,G001804945,1.256541919
caml,G001803525,1.253413712
caml,G001804975,1.249788064
caml,G001803535,1.258162358
caml,G001804915,1.252517452
caml,G001803815,1.24118547
caml,G001805165,1.330415841
caml,G001805025,1.305186494
caml,G001805205,1.316259542
caml,G001803925,1.345292113
caml,G001805235,1.363522038
caml,G001914935,1.366023747
caml,G001643555,1.572616349
caml,G001917575,1.396383977
caml,G000196815,1.421083412
caml,G001724505,1.525121802
caml,G001273775,1.446184407
caml,G001464735,1.490346485
caml,G001803845,1.257723647
caml,G001803705,1.289427952
caml,G001803765,1.312304106
caml,G001805085,1.306518026
caml,G001803885,1.38433029
caml,G002010775,1.455864131
caml,G002011735,1.288236681
caml,G002011715,1.390568808
caml,G000020985,1.486094994
caml,G000423865,1.500649517
caml,G002011745,1.376193915
caml,G000714715,1.544667865
caml,G002010755,1.50317013
caml,G002011795,1.50188305
caml,G001803685,1.492566453
caml,G001803605,1.41379057
caml,G001803635,1.400386826
caml,G002011815,1.370767835
caml,G001803645,1.498434773
caml,G001803785,1.538683946
caml,G001303745,1.648622056
caml,G001805135,1.516475801
caml,G001805125,1.517413429
caml,G001830135,1.514011422
caml,G001873265,1.456893481
caml,G001871685,1.396694626
caml,G001805185,1.433432073
caml,G001803955,1.453934565
caml,G001805295,1.44039675
caml,G001803715,1.472760835
caml,G001803945,1.425101586
caml,G001805105,1.418497079
caml,G001798265,1.499545085
caml,G001798105,1.479704945
caml,G001798475,1.410920268
caml,G001798315,1.412741574
caml,G001797335,1.400562667
caml,G001798085,1.393217693
caml,G001795505,1.394013204
caml,G001798535,1.393125304
caml,G001798235,1.395832935
caml,G001798715,1.39245422
caml,G001798395,1.466506038
caml,G001799065,1.514780799
caml,G001798185,1.511930109
caml,G001799115,1.536220121
caml,G001799095,1.478339365
caml,G001799015,1.502248848
caml,G002011845,1.363005694
caml,G000526155,1.352503811
caml,G001443455,1.41043986
caml,G001798055,1.491888808
caml,G001775245,1.377996858
caml,G001443445,1.365634949
caml,G001798805,1.391245572
caml,G001918165,1.447528835
caml,G001797435,1.32674142
caml,G000512235,1.465566351
caml,G000266945,1.447184519
caml,G000384395,1.432907283
caml,G900142125,1.434318572
caml,G900107645,1.494182437
caml,G000711225,1.47352122
caml,G000167355,1.450051037
caml,G001751155,1.510502781
caml,G000820505,1.392019971
caml,G000827125,1.405319436
caml,G000012885,1.509821185
caml,G001751225,1.528305348
caml,G001278055,1.385841323
caml,G000472285,1.383477575
caml,G000020385,1.374126938
caml,G001802645,1.37021444
caml,G001802095,1.454722938
caml,G000015045,1.4487803
caml,G001802615,1.492241803
caml,G001824455,1.424166721
caml,G001799505,1.413751874
caml,G000813145,1.307554256
caml,G000007985,1.341534554
caml,G000817955,1.341081369
caml,G000012925,1.351334266
caml,G000020725,1.405350662
caml,G000022265,1.372938626
caml,G000016745,1.341323275
caml,G001798415,1.481870566
caml,G001798015,1.463675647
caml,G001797505,1.390999803
caml,G001797465,1.372891904
caml,G001795535,1.454964509
caml,G001798975,1.479666677
caml,G001798425,1.405294085
caml,G001595385,1.398570525
caml,G001795545,1.398570371
caml,G001797495,1.305329057
caml,G001799025,1.357790035
caml,G001797515,1.321478382
caml,G001795495,1.321700984
caml,G001797595,1.311534323
caml,G001798625,1.311075563
caml,G001797585,1.316010529
caml,G001797665,1.320365427
caml,G001798485,1.320218323
caml,G001806225,1.345271309
caml,G001798155,1.329017178
caml,G001797935,1.404773001
caml,G001797745,1.36197278
caml,G001797895,1.448086893
caml,G001798855,1.377626411
caml,G001798755,1.467379535
caml,G001873905,1.31413993
caml,G001302765,1.507285555
caml,G001304105,1.365055562
caml,G001797735,1.488312956
caml,G001798005,1.389340706
caml,G000485155,1.419121532
caml,G001797845,1.460204633
caml,G001798915,1.510364955
caml,G001412345,1.531609489
caml,G001683985,1.534516577
caml,G000747625,1.512927863
caml,G000816445,1.613444664
caml,G000753945,1.615983461
caml,G000013405,1.434994578
caml,G001873675,1.469414139
caml,G001829875,1.53453783
caml,G001830855,1.579092867
caml,G001873745,1.496069209
caml,G001829835,1.504519722
caml,G001797945,1.487014703
caml,G001830835,1.479417266
caml,G001311565,1.543118779
caml,G000024325,1.562637032
caml,G000620765,1.689826447
caml,G001748225,1.571135198
caml,G000023225,1.618124162
caml,G000428825,1.584151806
caml,G900104045,1.654403516
caml,G000445205,1.648394915
caml,G001507915,1.647106783
caml,G000174435,1.671590958
caml,G000934755,1.647205057
caml,G000686525,1.626464338
caml,G000934745,1.580627079
caml,G000519265,1.589375968
caml,G000717475,1.594348004
caml,G000468495,1.655040255
caml,G000482745,1.623052202
caml,G000012665,1.622397878
caml,G001672295,1.749038359
caml,G900129975,1.76362122
caml,G000422525,1.768226525
caml,G000384815,1.772217728
caml,G900142115,1.772432601
caml,G000430005,1.875917417
caml,G900143255,1.91286807
caml,G000021385,1.659590488
caml,G000195755,1.651998374
caml,G000701705,1.841298794
caml,G001975945,2.073458933
caml,G000331715,2.074526938
caml,G000055945,2.074615555
caml,G900116045,1.90578498
caml,G001553605,1.927838304
caml,G000420465,1.978127446
caml,G000022125,1.975804338
caml,G900119095,1.975629704
caml,G000429305,1.667846336
caml,G000429325,1.687984841
caml,G000010665,1.772289472
caml,G000526455,1.732021838
caml,G000245055,1.738272382
caml,G000702665,1.765995826
caml,G000179555,1.788649661
caml,G000519125,1.607034328
caml,G000212675,1.639226626
caml,G000711295,1.702349804
caml,G000422205,1.680846039
caml,G000422245,1.699993409
caml,G000429985,1.727106975
caml,G000711735,1.758160058
caml,G000023445,1.796156229
caml,G000425265,1.78029362
caml,G000331025,1.78274388
caml,G000422565,1.676003017
caml,G000420485,1.711106999
caml,G001311825,1.762924022
caml,G000375485,1.748095031
caml,G000189295,1.742978513
caml,G000176915,1.79373914
caml,G000341895,1.776837701
caml,G001577525,1.370271858
caml,G001304365,1.485037206
caml,G001687335,1.431501107
caml,G000421585,1.444529217
caml,G000217795,1.43679812
caml,G001652585,1.472585749
caml,G001548275,1.807022477
caml,G000215975,1.860795452
caml,G000746255,1.800756345
caml,G000746435,1.83217498
caml,G000734015,1.836745562
caml,G000423845,1.869153171
caml,G000421605,1.848020042
caml,G001914235,1.447946279
caml,G001873115,1.516885504
caml,G000092205,1.561303158
caml,G001799285,1.495826122
caml,G001799255,1.519874459
caml,G000403885,1.78060123
caml,G000403925,1.762233469
caml,G000621145,1.560305336
caml,G000186885,1.540159837
caml,G000429945,1.598817248
caml,G000429965,1.591264789
caml,G900130015,1.563263857
caml,G000341395,1.614077172
caml,G900143695,1.573942734
caml,G000025945,1.737542709
caml,G900104445,1.671500698
caml,G001750995,1.71524671
caml,G001751145,1.737524791
caml,G001750925,1.726106883
caml,G002011895,1.647960324
caml,G001577715,1.784822636
caml,G000143965,1.490934479
caml,G001184205,1.495584456
caml,G000931935,1.550903846
caml,G900114975,1.45766485
caml,G900129305,1.406280346
caml,G000014965,1.467503778
caml,G000195295,1.447120115
caml,G001797785,1.578167388
caml,G001799325,1.566541037
caml,G001797675,1.502757043
caml,G001798945,1.550412984
caml,G001874005,1.535950877
caml,G000179315,1.5528667
caml,G000422285,1.526747126
caml,G001750905,1.468493679
caml,G001751075,1.480483312
caml,G001751085,1.472748321
caml,G001292585,1.633403572
caml,G000021905,1.533427268
caml,G000429905,1.538875183
caml,G001854245,1.539388543
caml,G001311845,1.650307208
caml,G000961655,1.605435553
caml,G001443525,1.545738754
caml,G000429925,1.65065625
caml,G001797695,1.638662813
caml,G000483025,1.900012026
caml,G000472805,1.615000828
caml,G001871035,1.676085072
caml,G001751005,1.555215199
caml,G001751165,1.654839034
caml,G000018405,1.58772722
caml,G000426225,1.683332581
caml,G900101345,1.656791265
caml,G000020365,1.681308602
caml,G000421285,1.855531643
caml,G000420085,1.774770665
caml,G000745975,1.843663699
caml,G000373985,1.860079065
caml,G000233695,1.886789895
caml,G900105645,1.774776103
caml,G000307105,1.770746478
caml,G001799425,1.867838798
caml,G001798685,1.846221304
caml,G001799395,1.799924826
caml,G001799405,1.898902882
caml,G000014865,1.29751151
caml,G000388175,2.086119832
caml,G000469665,2.099759825
caml,G000299115,1.997092981
caml,G000371825,1.826839597
caml,G000419485,1.861347449
caml,G000163555,1.904022738
caml,G000750175,1.906549123
caml,G000195085,1.876583295
caml,G001719325,1.936877619
caml,G001180145,1.90702556
caml,G001179945,1.899021359
caml,G001703975,1.962943975
caml,G000012345,1.878916155
caml,G000299095,1.927375694
caml,G001179925,1.961062824
caml,G001180065,2.016558857
caml,G000472605,1.958126799
caml,G000155895,1.953102933
caml,G001180165,1.979907917
caml,G000504225,1.932932217
caml,G001180045,2.011115859
caml,G001768805,1.678160049
caml,G001768925,1.66167925
caml,G001767865,1.661162557
caml,G001768015,1.661165091
caml,G001767955,1.661492012
caml,G000219355,1.884256672
caml,G000815465,1.696529203
caml,G000730245,1.695312302
caml,G001897445,1.781890027
caml,G000746585,1.722800082
caml,G000970895,1.801909274
caml,G000309075,1.988003834
caml,G000964595,2.159925726
caml,G000063545,2.126944929
caml,G000964615,2.145441186
caml,G001654775,2.132849949
caml,G001654785,2.131512001
caml,G000964585,2.131637179
caml,G001654795,2.128589376
caml,G000964605,2.134870216
caml,G000010205,2.141618573
caml,G000965005,1.878196605
caml,G000018245,1.886681919
caml,G000012385,1.891737163
caml,G000014345,1.911669229
caml,G000283915,1.909858109
caml,G000008045,1.976424376
caml,G000195735,1.974849829
caml,G000012145,1.899235994
caml,G000828125,1.896936582
caml,G000018205,1.924083167
caml,G000284155,1.912822346
caml,G000255355,1.895823173
caml,G000696365,1.897253905
caml,G000751075,1.895506479
caml,G000964995,1.913844714
caml,G000283855,1.900885957
caml,G000284075,1.89993829
caml,G000007025,1.906332277
caml,G000283595,1.905438015
caml,G000512675,2.462260944
caml,G000632985,2.200973951
caml,G001593535,2.280098149
caml,G000022525,2.281256653
caml,G000013165,2.296100398
caml,G001752665,1.985991864
caml,G000306885,1.992517927
caml,G000829315,1.916076933
caml,G000008385,1.948372257
caml,G000008025,1.911578891
caml,G000689175,1.929457056
caml,G000376585,1.94625423
caml,G000073005,1.948596341
caml,G000331595,1.958504765
caml,G001637495,1.971046827
caml,G000964795,1.977651475
caml,G000026005,2.037629803
caml,G000825765,2.047608735
caml,G000012565,2.042517524
caml,G000013145,2.049733001
caml,G000508225,2.060810994
caml,G000632845,2.061101408
caml,G000964745,2.158944081
caml,G000964785,2.160573403
caml,G000689635,2.157326136
caml,G900000025,2.157027561
caml,G000964915,2.160994485
caml,G000689615,2.160617968
caml,G000478445,2.160507075
caml,G000689655,2.15891485
caml,G000013125,2.159089939
caml,G000968455,2.165101868
caml,G000965125,2.158834173
caml,G000968465,2.158834173
caml,G000024505,2.130015353
caml,G000215565,2.125685299
caml,G000495535,2.131571751
caml,G000495495,2.127752489
caml,G000172475,2.134236284
caml,G000215605,2.128264426
caml,G000215525,2.125626497
caml,G000011945,2.12593472
caml,G000172515,2.130046685
caml,G000215485,2.127354738
caml,G000172495,2.128140096
caml,G000020305,2.126297551
caml,G000215505,2.126124933
caml,G000742475,1.875210889
caml,G001768885,1.704932109
caml,G001897475,1.637747051
caml,G001192655,1.557970421
caml,G000757605,1.638123086
caml,G000742835,1.664613111
caml,G000190415,1.679499932
caml,G000434295,1.598693646
caml,G000434135,1.879514073
caml,G001917135,1.86989337
caml,G000432275,1.826325942
caml,G000436195,1.824023881
caml,G000980655,1.818690211
caml,G001917125,1.819379494
caml,G000421325,1.845342431
caml,G000384615,1.855980107
caml,G001510185,1.670632332
caml,G000238815,1.696994817
caml,G000024465,1.664315271
caml,G000427665,1.623678108
caml,G000226315,1.69798408
caml,G000264455,1.568299217
caml,G000378465,1.574281083
caml,G000425365,1.666920827
caml,G000745835,1.674368144
caml,G000711725,1.772538637
caml,G001941945,1.789763473
caml,G000245075,1.760948001
caml,G000164635,1.73139872
caml,G000759655,1.787301776
caml,G000964365,1.737737609
caml,G000964385,1.860653173
caml,G000687875,1.851631862
caml,G000701585,1.836751434
caml,G000202835,1.807768357
caml,G000014285,1.775253901
caml,G000527695,2.104407758
caml,G000231445,2.092007982
caml,G000963885,1.981923325
caml,G002005465,2.02578423
caml,G000617865,2.10345194
caml,G001787335,2.024499661
caml,G000613845,2.12641126
caml,G001547995,2.093221434
caml,G000378165,2.236462676
caml,G002003665,2.253537023
caml,G000723565,2.253014036
caml,G001598495,2.134176407
caml,G000311765,2.09668594
caml,G000011685,2.125921969
caml,G000234355,2.128655722
caml,G000021325,1.917932126
caml,G000164395,1.977913616
caml,G000182745,1.988712576
caml,G000550765,1.988535403
caml,G000429165,1.997528758
caml,G000963905,2.018854559
caml,G000010825,2.005743185
caml,G000613285,2.141714403
caml,G001499675,2.067846583
caml,G000964225,2.061163079
caml,G001580615,2.015895527
caml,G000963925,2.064140398
caml,G000963965,2.054502943
caml,G001499615,2.036883514
caml,G000963945,2.035989166
caml,G000300235,1.637739279
caml,G000421265,1.663916205
caml,G000300275,1.696734229
caml,G000763295,1.688578696
caml,G000688235,1.658994263
caml,G900093605,1.677040999
caml,G000968135,1.658012448
caml,G001746755,1.694307529
caml,G001510075,1.820492027
caml,G000513295,1.568210622
caml,G000294655,1.668576009
caml,G000009985,1.612140658
caml,G000342045,1.614208247
caml,G900100455,1.656084412
caml,G900101965,1.650280044
caml,G000284415,1.705047648
caml,G000013085,1.678848472
caml,G000315795,1.598356613
caml,G900156605,1.645159669
caml,G000381985,1.646111812
caml,G001611975,1.809914188
caml,G000420625,1.658110729
caml,G000515255,1.654840891
caml,G900100655,1.724646369
caml,G000374005,1.65089708
caml,G001026905,1.67895539
caml,G000982415,1.663155839
caml,G000312425,1.650471896
caml,G000299935,1.558022814
caml,G000426505,1.637594582
caml,G000171835,1.675405149
caml,G000423805,1.668807785
caml,G000319385,2.036517101
caml,G000510265,2.045117015
caml,G000963705,1.660978167
caml,G000518365,1.580122299
caml,G000620685,1.659168975
caml,G000423185,1.657878193
caml,G000225995,1.656467485
caml,G000016185,1.62533126
caml,G001939945,1.661044306
caml,G000429645,1.731726693
caml,G001296005,1.721133494
caml,G000576635,1.60671875
caml,G000936425,1.615628265
caml,G000429625,1.608853915
caml,G001315015,1.635690619
caml,G001305595,1.67905503
caml,G000283655,1.654914934
caml,G000616095,1.527197338
caml,G000710935,1.653067197
caml,G000375545,1.644764365
caml,G000342165,1.710800578
caml,G001295935,1.779119044
caml,G000420765,1.812423495
caml,G000331225,1.806313029
caml,G000711715,1.884293358
caml,G000620665,1.927308757
caml,G000585415,1.903691216
caml,G000218875,2.019912965
caml,G000277755,2.030902773
caml,G000175255,2.038875313
caml,G000007105,2.03561729
caml,G000303025,2.035617342
caml,G000576165,2.039497784
caml,G000576125,2.039310853
caml,G000498655,2.039310853
caml,G000512205,1.819940367
caml,G000333335,1.908386388
caml,G000383095,1.874422416
caml,G000214335,1.850658025
caml,G001853345,1.857727979
caml,G000744515,1.874906777
caml,G000016765,1.909051716
caml,G000971055,1.896529908
caml,G000974765,1.820951712
caml,G001421785,1.877397122
caml,G001421285,1.939910388
caml,G000786205,1.922253028
caml,G001428865,1.926939056
caml,G000935025,1.935967023
caml,G001469845,1.939464377
caml,G000226955,1.945554642
caml,G001423845,1.894302936
caml,G000803065,1.910107255
caml,G000241465,1.910222351
caml,G000242835,1.917636081
caml,G000980895,1.95820411
caml,G000382485,1.933179422
caml,G001425405,1.958350323
caml,G000427645,1.965737977
caml,G001421995,1.971313425
caml,G001421505,1.920701816
caml,G001421805,1.910370933
caml,G000739895,1.946330463
caml,G001426195,1.946968676
caml,G001423765,1.951180157
caml,G000764535,1.93351155
caml,G001761345,1.944891401
caml,G000283515,1.84745464
caml,G000447205,1.870024725
caml,G000445145,1.894192043
caml,G001598535,1.906624105
caml,G000632125,1.906624105
caml,G000147835,1.917466252
caml,G000091125,1.905077837
caml,G000315525,1.880629787
caml,G000445105,1.914780441
caml,G000508185,1.915654438
caml,G001421665,1.911317143
caml,G000367345,1.934688285
caml,G001713415,1.917333579
caml,G000763945,1.916016613
caml,G001278035,1.934851802
caml,G001610975,1.950923663
caml,G000013985,1.963796046
caml,G001468395,1.972088942
caml,G001314325,1.98580346
caml,G001427085,2.029471052
caml,G000803645,2.010403444
caml,G900128895,1.963585518
caml,G001889025,2.045754503
caml,G000420305,2.021247669
caml,G000331245,1.934846233
caml,G001713435,1.946625493
caml,G001598375,2.054044894
caml,G000429005,2.130281232
caml,G000192575,2.11431621
caml,G001296055,2.071589884
caml,G001295795,2.081010014
caml,G000807925,2.072455067
caml,G000013325,2.077974886
caml,G001476695,2.046243514
caml,G000813185,2.100343188
caml,G000802225,2.072312829
caml,G000767465,2.082425765
caml,G000445125,2.057221878
caml,G000272475,2.098369152
caml,G001421325,2.085930805
caml,G001046635,2.097516879
caml,G001742225,2.095665719
caml,G001028705,2.050983376
caml,G001305965,2.037873764
caml,G000466945,2.070318669
caml,G000802385,2.137426867
caml,G001008165,2.093988842
caml,G001427865,2.089978832
caml,G001886695,2.123723486
caml,G001010945,2.147368963
caml,G001077815,2.172318238
caml,G001021555,2.149101377
caml,G001441535,2.135388978
caml,G001028625,2.111102955
caml,G001235865,2.201801446
caml,G000756795,2.198171571
caml,G000013005,2.200630846
caml,G000186705,2.285068219
caml,G000176355,2.300532227
caml,G000331285,2.24824465
caml,G000422985,2.292279731
caml,G000744895,2.236393379
caml,G001296025,2.236389574
caml,G001719165,2.233462338
caml,G000714765,2.2207905
caml,G000715015,2.28972526
caml,G000152865,2.264092654
caml,G000374145,1.71102946
caml,G900107585,1.668379491
caml,G900113695,1.722519932
caml,G900143155,1.670952594
caml,G900102905,1.732616293
caml,G900107025,1.850079343
caml,G001884735,1.859334325
caml,G001870665,1.88012562
caml,G001870675,1.876210563
caml,G000687435,1.836506097
caml,G000740795,1.91657013
caml,G000429765,1.875935472
caml,G000739715,1.991495027
caml,G000012905,1.929990399
caml,G000016405,1.930117692
caml,G001303875,1.896740254
caml,G001202025,1.967538724
caml,G001202015,1.989389522
caml,G000420745,1.978144303
caml,G001202035,1.986379397
caml,G001294535,1.969294945
caml,G000176015,1.940865281
caml,G001438045,2.091185452
caml,G001439135,2.070368179
caml,G001438235,2.062730831
caml,G000740785,1.972819585
caml,G000021865,1.924318566
caml,G000714545,1.907293493
caml,G000715505,1.925194878
caml,G000737065,1.90554039
caml,G000714535,1.900537539
caml,G000967825,1.949632144
caml,G000420145,1.95311897
caml,G000763785,1.977271267
caml,G000763805,1.969978468
caml,G000444995,2.013440293
caml,G000763905,2.000577754
caml,G000622145,2.015865663
caml,G001546115,1.993018975
caml,G000185925,2.027605337
caml,G000513975,2.008974304
caml,G000203895,2.042934827
caml,G000763885,2.037892063
caml,G000383155,2.109719118
caml,G000153745,2.076385836
caml,G001879715,1.865122816
caml,G001510085,2.090109763
caml,G000590925,1.906751024
caml,G000013565,1.953720949
caml,G001458315,1.886336072
caml,G000877395,1.955488758
caml,G001408515,1.986096033
caml,G001403795,1.971815037
caml,G001403735,1.96277696
caml,G900115595,1.855331646
caml,G000299575,1.92754925
caml,G000743715,1.94817994
caml,G900113405,1.983069434
caml,G000018145,1.888530537
caml,G000169395,1.932499365
caml,G900112335,1.922447155
caml,G900099935,1.921084173
caml,G001548075,1.903959204
caml,G001305615,1.859022152
caml,G000744955,1.883447171
caml,G000671395,1.926388635
caml,G000647975,1.940268301
caml,G001321835,2.025453487
caml,G001078595,1.906678522
caml,G000442275,1.896321161
caml,G000812685,1.964311004
caml,G000812665,1.970990728
caml,G000152805,1.97246117
caml,G001307765,1.948900631
caml,G900109555,1.992933301
caml,G000819565,2.02239572
caml,G000299875,1.995661021
caml,G000223375,2.143731029
caml,G000600335,2.086315904
caml,G000442315,2.158449045
caml,G000153305,2.013612555
caml,G000379485,2.020174528
caml,G000466965,2.030164863
caml,G000600975,2.009913782
caml,G000738435,2.034783646
caml,G000981705,2.072969198
caml,G001049735,1.992261054
caml,G000161835,1.956500267
caml,G000155735,2.038384471
caml,G001187845,2.010789914
caml,G900142425,2.012775718
caml,G900129845,2.003319744
caml,G001420005,2.03448796
caml,G000967725,2.032484542
caml,G000382265,2.05038666
caml,G000169435,2.052200991
caml,G001411945,2.040749606
caml,G900115865,1.945370606
caml,G001510135,2.038447988
caml,G000472185,2.015626856
caml,G000384635,2.29375458
caml,G000383135,2.310595842
caml,G000382645,2.358301785
caml,G001627375,2.19965988
caml,G001627595,2.220841421
caml,G900111875,1.975832774
caml,G000220565,2.001572346
caml,G000688295,2.002884041
caml,G000768315,2.012596764
caml,G000152725,2.059557112
caml,G001205715,1.988933551
caml,G001046955,1.974733989
caml,G900129875,1.992124652
caml,G001038505,2.000813858
caml,G000521865,2.054597171
caml,G000521785,2.091294137
caml,G000520615,2.085981428
caml,G000442255,2.062947844
caml,G001687105,2.096595498
caml,G000259095,2.129034943
caml,G001969385,2.097483798
caml,G000153725,2.119488458
caml,G000161755,2.126748027
caml,G900107235,2.087407196
caml,G001482405,2.065896999
caml,G001458375,2.082287885
caml,G000807715,2.092084402
caml,G000169415,2.146600749
caml,G000504185,2.124996215
caml,G900107355,2.000863604
caml,G900110775,1.971166722
caml,G001458355,1.999642286
caml,G001458435,2.035118967
caml,G000423645,2.025059476
caml,G900100005,1.982240519
caml,G000526275,2.017575757
caml,G000152625,1.999740941
caml,G001247715,2.016934158
caml,G000152845,2.02047049
caml,G000170875,2.007651109
caml,G001441635,2.044153516
caml,G001441615,2.036696692
caml,G900156525,2.101296578
caml,G900110425,1.99706689
caml,G001458335,2.020564893
caml,G001292625,2.032454068
caml,G001458175,2.039736131
caml,G900142085,2.020424764
caml,G001458215,2.014465296
caml,G000156115,2.041191806
caml,G001890925,2.016479131
caml,G000814025,1.99405713
caml,G000712315,2.003895584
caml,G000014045,2.079696189
caml,G000154785,2.085551326
caml,G000622425,2.105234325
caml,G000622405,2.084047265
caml,G000712275,2.086163646
caml,G000156335,2.090472891
caml,G000647675,2.090591402
caml,G000172095,2.099842315
caml,G000622345,2.093492804
caml,G000622325,2.117893509
caml,G000622365,2.137446291
caml,G000622385,2.131498742
caml,G001262635,1.964745484
caml,G000473225,1.993932331
caml,G000429365,2.037443189
caml,G900109035,2.025431985
caml,G000011965,2.043097049
caml,G000161775,2.049614678
caml,G000743705,2.072662496
caml,G000192475,2.064215829
caml,G900102795,2.108216148
caml,G000376545,2.101704087
caml,G001458415,2.111134628
caml,G001258055,2.054192395
caml,G000511385,2.064376777
caml,G000169455,2.085152895
caml,G000473205,2.112915469
caml,G001294455,2.099958966
caml,G000511355,2.0760841
caml,G001458395,2.083299187
caml,G000473145,2.082022442
caml,G001644385,1.793917453
caml,G000733125,1.800753565
caml,G000152825,1.854568167
caml,G000365025,1.923230499
caml,G000428525,1.935905558
caml,G000412185,1.85986988
caml,G000014745,1.879063625
caml,G000382325,1.946889103
caml,G000744995,1.985503861
caml,G000152745,1.97194527
caml,G000420265,1.980102328
caml,G000023785,1.895495407
caml,G000378345,1.895704498
caml,G000420665,1.892265478
caml,G000376805,1.916935528
caml,G000685315,1.970115767
caml,G000013025,1.974200443
caml,G000685275,1.979555591
caml,G000685295,1.969905264
caml,G000685215,1.978877037
caml,G000685235,1.984745708
caml,G000682755,1.991616296
caml,G000682715,2.010410549
caml,G000682775,2.017829824
caml,G000733915,1.827012847
caml,G000017265,1.849847529
caml,G001425305,1.866337958
caml,G001429025,1.864443896
caml,G001449105,1.843435275
caml,G000022005,1.852214946
caml,G000744465,1.842877367
caml,G000745545,1.852132262
caml,G000495855,1.949665622
caml,G000175215,1.960263275
caml,G000204015,1.981308742
caml,G000495815,1.973337491
caml,G000376105,2.007192668
caml,G000428765,1.850834371
caml,G000466985,1.918928355
caml,G000144605,1.941845301
caml,G000701445,1.927583107
caml,G001427825,1.933169334
caml,G001425945,1.917109648
caml,G000204035,1.963211668
caml,G001424025,1.953300658
caml,G000813765,1.938819629
caml,G001310255,1.936389372
caml,G000469155,1.815198368
caml,G000293845,1.805788233
caml,G000689395,1.68136002
caml,G000017565,1.648172769
caml,G000509225,1.691224389
caml,G000739695,1.666613676
caml,G000746275,1.722285607
caml,G001708935,1.790004751
caml,G000828475,1.744957117
caml,G000166055,1.795256273
caml,G000981545,1.765954364
caml,G000503895,1.843773189
caml,G000383415,1.807771454
caml,G000143145,1.84447477
caml,G000253295,1.879923396
caml,G000384335,1.857168332
caml,G000496075,1.707541262
caml,G000526315,1.759829684
caml,G000384475,1.787656367
caml,G001676615,1.843843405
caml,G000178815,1.937059464
caml,G000379125,1.926197968
caml,G000372845,1.955279835
caml,G000283235,1.978757849
caml,G000188155,1.951336682
caml,G000385335,1.90934007
caml,G000745425,1.976588857
caml,G000019845,1.977163211
caml,G000021745,1.964979671
caml,G000746085,1.931973575
caml,G000427445,1.949595092
caml,G001429505,1.856501932
caml,G000735605,1.881821273
caml,G001426225,1.887498245
caml,G001298265,1.92344355
caml,G001429395,1.908768213
caml,G000745475,1.933214983
caml,G001420315,1.937012267
caml,G000800935,1.94293033
caml,G001418005,1.79947694
caml,G000429045,1.883642891
caml,G000745135,1.850778305
caml,G001006805,1.929829743
caml,G001017175,1.908794006
caml,G000518665,1.930955943
caml,G000262405,1.929579637
caml,G000022085,1.950314813
caml,G000019365,1.946499771
caml,G001043915,1.952181461
caml,G001548015,1.934104132
caml,G001424525,2.000969427
caml,G000372825,2.002250275
caml,G001422375,2.019995069
caml,G001422215,2.021747525
caml,G001262595,2.024923678
caml,G000019725,2.024304694
caml,G001280145,2.026430627
caml,G001425465,2.018800531
caml,G000019945,2.019836167
caml,G001643095,2.026526167
caml,G000751295,1.77858287
caml,G001402875,1.827007705
caml,G000702305,1.834344176
caml,G000092925,1.867226559
caml,G000378025,1.903085087
caml,G900100155,1.909251471
caml,G000473085,1.857169223
caml,G000010525,1.863068132
caml,G000526175,1.868723492
caml,G000017645,1.870141344
caml,G000293785,1.826276561
caml,G001579845,1.873232303
caml,G001426945,1.873722558
caml,G000516555,1.862030831
caml,G000314735,1.998644415
caml,G000218565,2.016552165
caml,G001425835,1.941058504
caml,G000336555,1.956769811
caml,G000308295,1.962571117
caml,G000314675,1.957921748
caml,G900108575,1.948694859
caml,G000013745,1.994889689
caml,G000504425,2.049754727
caml,G000014825,2.012384471
caml,G000935205,1.993893366
caml,G000013365,2.0153942
caml,G001295845,2.009672312
caml,G000333455,2.042986171
